Internal ID	Q1: GOING OUT?	Q2: GENDER	Q3: AGE	Q4: COUNTRY	"Q5: STATE, PROVINCE, COUNTY, ETC"	Q6 | 100 Grand Bar	"Q6 | Anonymous brown globs that come in black and orange wrappers	(a.k.a. Mary Janes)"	Q6 | Any full-sized candy bar	Q6 | Black Jacks	Q6 | Bonkers (the candy)	Q6 | Bonkers (the board game)	Q6 | Bottle Caps	Q6 | Box'o'Raisins	Q6 | Broken glow stick	Q6 | Butterfinger	Q6 | Cadbury Creme Eggs	Q6 | Candy Corn	Q6 | Candy that is clearly just the stuff given out for free at restaurants	Q6 | Caramellos	"Q6 | Cash, or other forms of legal tender"	Q6 | Chardonnay	Q6 | Chick-o-Sticks (we don t know what that is)	Q6 | Chiclets	Q6 | Coffee Crisp	Q6 | Creepy Religious comics/Chick Tracts	Q6 | Dental paraphenalia	Q6 | Dots	Q6 | Dove Bars	Q6 | Fuzzy Peaches	Q6 | Generic Brand Acetaminophen	Q6 | Glow sticks	Q6 | Goo Goo Clusters	Q6 | Good N' Plenty	Q6 | Gum from baseball cards	Q6 | Gummy Bears straight up	Q6 | Hard Candy	Q6 | Healthy Fruit	Q6 | Heath Bar	Q6 | Hershey's Dark Chocolate	Q6 | Hershey s Milk Chocolate	Q6 | Hershey's Kisses	Q6 | Hugs (actual physical hugs)	Q6 | Jolly Rancher (bad flavor)	Q6 | Jolly Ranchers (good flavor)	Q6 | JoyJoy (Mit Iodine!)	Q6 | Junior Mints	Q6 | Senior Mints	Q6 | Kale smoothie	Q6 | Kinder Happy Hippo	Q6 | Kit Kat	Q6 | LaffyTaffy	Q6 | LemonHeads	Q6 | Licorice (not black)	Q6 | Licorice (yes black)	Q6 | Lindt Truffle	Q6 | Lollipops	Q6 | Mars	Q6 | Maynards	Q6 | Mike and Ike	Q6 | Milk Duds	Q6 | Milky Way	Q6 | Regular M&Ms	Q6 | Peanut M&M s	Q6 | Blue M&M's	Q6 | Red M&M's	Q6 | Green Party M&M's	Q6 | Independent M&M's	Q6 | Abstained from M&M'ing.	Q6 | Minibags of chips	Q6 | Mint Kisses	Q6 | Mint Juleps	Q6 | Mr. Goodbar	Q6 | Necco Wafers	Q6 | Nerds	Q6 | Nestle Crunch	Q6 | Now'n'Laters	Q6 | Peeps	Q6 | Pencils	Q6 | Pixy Stix	Q6 | Real Housewives of Orange County Season 9 Blue-Ray	Q6 | Reese s Peanut Butter Cups	Q6 | Reese's Pieces	Q6 | Reggie Jackson Bar	Q6 | Rolos	Q6 | Sandwich-sized bags filled with BooBerry Crunch	Q6 | Skittles	Q6 | Smarties (American)	Q6 | Smarties (Commonwealth)	Q6 | Snickers	Q6 | Sourpatch Kids (i.e. abominations of nature)	Q6 | Spotted Dick	Q6 | Starburst	Q6 | Sweet Tarts	Q6 | Swedish Fish	Q6 | Sweetums (a friend to diabetes)	Q6 | Take 5	Q6 | Tic Tacs	Q6 | Those odd marshmallow circus peanut things	Q6 | Three Musketeers	Q6 | Tolberone something or other	Q6 | Trail Mix	Q6 | Twix	"Q6 | Vials of pure high fructose corn syrup, for main-lining into your vein"	Q6 | Vicodin	Q6 | Whatchamacallit Bars	Q6 | White Bread	Q6 | Whole Wheat anything	Q6 | York Peppermint Patties	Q7: JOY OTHER	Q8: DESPAIR OTHER	Q9: OTHER COMMENTS	Q10: DRESS		Q11: DAY	Q12: MEDIA [Daily Dish]	Q12: MEDIA [Science]	Q12: MEDIA [ESPN]	Q12: MEDIA [Yahoo]	"Click Coordinates (x, y)"
90274035	No	Female	71	USA	Arizona	MEH	DESPAIR	JOY	DESPAIR	MEH	MEH	MEH	DESPAIR	DESPAIR	JOY	JOY	JOY	MEH	JOY	JOY	JOY	MEH	MEH	MEH	DESPAIR	DESPAIR	MEH	JOY	MEH	MEH	MEH	MEH	DESPAIR	MEH	JOY	MEH	JOY	JOY	JOY	JOY	JOY	MEH	MEH	JOY	MEH	JOY	DESPAIR	DESPAIR	DESPAIR	JOY	MEH	JOY	MEH	DESPAIR	JOY	MEH	MEH	MEH	JOY	JOY	JOY	JOY	JOY	JOY	JOY	JOY	JOY	JOY	MEH	JOY	JOY	JOY	JOY	JOY	JOY	MEH	MEH	MEH	MEH	DESPAIR	JOY	JOY	JOY	JOY	MEH	JOY	JOY	JOY	JOY	JOY	DESPAIR	MEH	JOY	JOY	MEH	MEH	MEH	MEH	JOY	JOY	MEH	JOY	MEH	JOY	MEH	DESPAIR	MEH	JOY	Super Lemons (from Japan) String cheese sticks	"""Cute"" Erasers Carrot sticks Hotel-sized toiletries"	"As a presenter, I give the best stuff to obviously home-made costumes worn by pre-pubertal Trick or Treaters - ""boughten"" costumes, teenagers, and people with no costume at all who ring the bell and expect largesse for just showing up get mini-jars of hand cream, etc. received as free samples or brought home from the last hotel stay."	Blue and black		Sunday		1			"(59, 5)"
90274037	No	Female	12	us	mn	JOY	JOY	JOY	MEH	MEH	MEH	JOY	JOY	DESPAIR	MEH	MEH	JOY	DESPAIR	DESPAIR	JOY	MEH	DESPAIR	JOY	MEH	MEH	MEH	JOY	JOY	DESPAIR	DESPAIR	DESPAIR	DESPAIR	DESPAIR	JOY	DESPAIR	JOY	DESPAIR	DESPAIR	JOY	JOY	JOY	DESPAIR	DESPAIR	DESPAIR	DESPAIR	DESPAIR	DESPAIR	DESPAIR	DESPAIR	MEH	JOY	DESPAIR	DESPAIR	JOY	DESPAIR	JOY	DESPAIR	DESPAIR	DESPAIR	JOY	JOY	JOY	JOY	JOY	JOY	JOY	DESPAIR	DESPAIR	JOY	DESPAIR	MEH	JOY	JOY	DESPAIR	JOY	DESPAIR	JOY	JOY	DESPAIR	DESPAIR	DESPAIR	DESPAIR	DESPAIR	JOY	DESPAIR	DESPAIR	JOY	DESPAIR	JOY	DESPAIR	DESPAIR	JOY	JOY	JOY	DESPAIR	DESPAIR	DESPAIR	DESPAIR	JOY	JOY	DESPAIR	JOY	JOY	DESPAIR	DESPAIR	DESPAIR	DESPAIR	JOY				Blue and black		Sunday	1				"(25, 23)"
90274040	Yes	Male	37	Canada	BC																																																																																																																		
90274041	Yes	Male	33	US	VT	JOY	DESPAIR	JOY	DESPAIR	DESPAIR	DESPAIR	JOY	MEH	DESPAIR	JOY	JOY	MEH	DESPAIR	JOY	JOY	JOY	DESPAIR	MEH	DESPAIR	DESPAIR	DESPAIR	JOY	JOY	DESPAIR	DESPAIR	JOY	MEH	JOY	DESPAIR	JOY	JOY	MEH	MEH	JOY	JOY	JOY	JOY	MEH	JOY	JOY	JOY	MEH	DESPAIR	DESPAIR	JOY	MEH	JOY	JOY	DESPAIR	JOY	JOY	JOY	DESPAIR	JOY	MEH	JOY	JOY	JOY	JOY	JOY	JOY	JOY	JOY	JOY	JOY	JOY	JOY	JOY	JOY	JOY	JOY	JOY	MEH	JOY	DESPAIR	JOY	JOY	DESPAIR	JOY	DESPAIR	JOY	JOY	DESPAIR	JOY	JOY	DESPAIR	JOY	JOY	JOY	DESPAIR	DESPAIR	MEH	DESPAIR	JOY	JOY	JOY	JOY	DESPAIR	JOY	DESPAIR	DESPAIR	MEH	JOY				Blue and black		Friday		1			"(83, 22)"
90274046	No	Male	31	USA	AZ																																																																																																																		
90274048	No	Male	32	USA	NY	MEH	DESPAIR	JOY					JOY	DESPAIR	JOY	MEH	DESPAIR	DESPAIR		JOY						DESPAIR		JOY		DESPAIR	JOY				DESPAIR	DESPAIR	DESPAIR	MEH	JOY	MEH	JOY	DESPAIR	DESPAIR	MEH		JOY		JOY		JOY			DESPAIR	DESPAIR	JOY	MEH					JOY	JOY	JOY	JOY	JOY	JOY	JOY			JOY					JOY			DESPAIR	DESPAIR	JOY	JOY	JOY				MEH			MEH	DESPAIR		MEH	DESPAIR	DESPAIR					JOY	JOY	MEH	JOY	DESPAIR	JOY	MEH	DESPAIR	MEH	JOY				Blue and black		Friday		1			"(74, 34)"
90274056	No	I'd rather not say	90	Earth	Sub Earth	MEH	DESPAIR	JOY	MEH	MEH	JOY	JOY	MEH	DESPAIR	JOY	DESPAIR	MEH	DESPAIR	MEH	JOY	JOY	MEH	MEH	JOY	JOY	JOY	DESPAIR	JOY	DESPAIR	JOY	JOY	MEH	DESPAIR	DESPAIR	JOY	JOY	MEH	JOY	JOY	MEH	MEH	DESPAIR	DESPAIR	JOY	DESPAIR	MEH	JOY	JOY	JOY	JOY	DESPAIR	JOY	JOY	DESPAIR	JOY	JOY	MEH	DESPAIR	JOY	DESPAIR	MEH	JOY	JOY	JOY	JOY	JOY	JOY	DESPAIR	JOY	MEH	JOY	JOY	JOY		JOY	JOY	DESPAIR	JOY	JOY	DESPAIR	JOY		JOY	JOY	JOY	JOY	JOY	JOY	JOY	JOY	JOY	JOY	JOY	JOY	DESPAIR	MEH	MEH	DESPAIR	MEH	JOY	JOY	JOY	DESPAIR	DESPAIR	JOY	DESPAIR	JOY	JOY	Book	3D printed figurine that looks like me melted   Used phone card   Lotion lower down to you in a bucket 	"Why no spare change?  More vegan options?  What about "" patriotic or politically themed plastic tchotchke ""?  "	White and gold		Friday		1			"(77, 29)"
90274062	Yes	Male	33	Usa	North dakota	MEH	DESPAIR	JOY				MEH	DESPAIR	MEH	JOY	MEH	MEH	DESPAIR	JOY	JOY	MEH		DESPAIR		JOY	MEH	DESPAIR	DESPAIR		DESPAIR	JOY	MEH	DESPAIR	DESPAIR	JOY	DESPAIR	MEH	DESPAIR	DESPAIR	DESPAIR	DESPAIR	JOY	MEH	MEH		JOY		DESPAIR		JOY	JOY	JOY	MEH	DESPAIR		MEH	MEH		JOY	DESPAIR	MEH	DESPAIR	JOY	MEH	MEH				JOY	DESPAIR	DESPAIR	DESPAIR	DESPAIR	JOY	JOY	JOY	DESPAIR	DESPAIR	JOY	DESPAIR	JOY	JOY		JOY	JOY	JOY	JOY		JOY	JOY		JOY	JOY	JOY		JOY	MEH	DESPAIR	MEH	JOY	MEH	JOY			JOY			MEH	Skittles	A rock		White and gold		Friday		1			"(80, 25)"
90274064	No	Male	24	United States	Texas	MEH	DESPAIR	JOY				MEH	DESPAIR	DESPAIR	DESPAIR	JOY	DESPAIR	MEH		JOY	MEH		MEH		DESPAIR	DESPAIR	MEH	MEH	DESPAIR	MEH	MEH			DESPAIR	JOY	MEH	DESPAIR	MEH	MEH	MEH	MEH	DESPAIR	MEH	JOY		MEH		DESPAIR		MEH	JOY	JOY	DESPAIR	DESPAIR		MEH	MEH		MEH	DESPAIR	DESPAIR	MEH	JOY	MEH	MEH	MEH	MEH	DESPAIR	DESPAIR			MEH		JOY	DESPAIR	MEH	DESPAIR	DESPAIR	JOY		JOY	JOY		DESPAIR		JOY	JOY		JOY	MEH	DESPAIR	JOY	JOY	DESPAIR		MEH	MEH	DESPAIR	JOY	MEH	DESPAIR	DESPAIR	JOY	JOY		DESPAIR	DESPAIR	JOY	chewy mini sweet tarts.	"Bit-o-honey, caramel things, "	Do people really give out vicodin and acetaminophen? Really???	White and gold		Friday		1			"(65, 4)"
90274065	Yes	I'd rather not say	71	USA	CA	JOY	DESPAIR	DESPAIR	MEH	DESPAIR		MEH	DESPAIR	DESPAIR	MEH	JOY	JOY	JOY	JOY	JOY	JOY	DESPAIR	MEH	JOY	DESPAIR	DESPAIR	JOY	JOY	MEH	MEH	MEH	MEH	DESPAIR	MEH	MEH	JOY	DESPAIR	JOY	MEH	MEH	JOY	JOY	JOY	JOY	DESPAIR	JOY	JOY	DESPAIR	MEH	JOY	JOY	JOY	MEH	DESPAIR	JOY	JOY	JOY	MEH	JOY	JOY	JOY	JOY	JOY	JOY	JOY	JOY	MEH	MEH	JOY	JOY	JOY	JOY	MEH	MEH	JOY	JOY	JOY	MEH	MEH	MEH	MEH	MEH	JOY		JOY	JOY	JOY	JOY	JOY	JOY	DESPAIR	JOY	JOY	DESPAIR	MEH	JOY	MEH	MEH	JOY	JOY	MEH	JOY	JOY	JOY	JOY	DESPAIR	MEH	JOY	Jelly beans	Jawbreakers	This was the best scientific survey I have ever taken! Want more!!	White and gold		Friday				1	"(75, 59)"
90274070	No	Female	52	usa	virginia	JOY	DESPAIR	JOY	DESPAIR	DESPAIR	DESPAIR	DESPAIR	DESPAIR	DESPAIR	MEH	DESPAIR	MEH	MEH	MEH	JOY	JOY	DESPAIR	DESPAIR	DESPAIR	DESPAIR	DESPAIR	DESPAIR	MEH	DESPAIR	DESPAIR	DESPAIR	MEH	DESPAIR	DESPAIR	JOY	MEH	DESPAIR	MEH	JOY	JOY	JOY	DESPAIR	DESPAIR	MEH	DESPAIR	MEH	DESPAIR	DESPAIR	DESPAIR	JOY	DESPAIR	MEH	MEH	MEH	MEH	MEH	JOY	DESPAIR	DESPAIR	MEH	JOY	JOY	JOY	JOY	JOY	JOY	DESPAIR	DESPAIR	DESPAIR	DESPAIR	DESPAIR	MEH	DESPAIR	DESPAIR	MEH	DESPAIR	DESPAIR	DESPAIR	DESPAIR	DESPAIR	JOY	MEH	DESPAIR	JOY	DESPAIR	JOY	MEH	MEH	JOY	DESPAIR	DESPAIR	JOY	MEH	MEH	DESPAIR	DESPAIR	DESPAIR	DESPAIR	MEH	MEH	DESPAIR	JOY	DESPAIR	JOY	DESPAIR	DESPAIR	DESPAIR		Tootsie Rolls	malted milk balls		White and gold		Sunday		1			"(75, 25)"
90274082	No	Female	60	USA 	Ga																																																																																																																		
90274091	No	Male	58	USA	Ohio	JOY	DESPAIR	JOY	MEH			JOY	DESPAIR	DESPAIR	JOY	MEH	MEH	DESPAIR	MEH	MEH	DESPAIR	DESPAIR	DESPAIR	DESPAIR	DESPAIR	DESPAIR	JOY	MEH	MEH	DESPAIR	MEH	DESPAIR	MEH	DESPAIR	MEH	MEH	MEH	JOY	MEH	MEH	MEH	MEH	DESPAIR	DESPAIR		JOY		DESPAIR		JOY	MEH	JOY	MEH	JOY	MEH	MEH			JOY	MEH	JOY	JOY	JOY	JOY	JOY	JOY	MEH		DESPAIR	DESPAIR	DESPAIR	DESPAIR	JOY	DESPAIR	JOY		MEH		MEH	DESPAIR	JOY	JOY		JOY		JOY	JOY		JOY	DESPAIR		MEH	MEH	JOY			MEH	JOY	JOY	MEH	MEH	JOY				DESPAIR	DESPAIR	JOY	Chuckles (rectangular gumdrops) Wint-O-Green Lilfesavers	Cracker Jack				Friday		1			
90274095	No	Male	46	United States	Nevada	MEH	DESPAIR	JOY	DESPAIR	MEH	JOY	JOY	DESPAIR	DESPAIR	MEH	DESPAIR	DESPAIR	DESPAIR	DESPAIR	JOY	MEH	DESPAIR	MEH	JOY	JOY	DESPAIR	DESPAIR	JOY	DESPAIR	DESPAIR	DESPAIR	DESPAIR	DESPAIR	DESPAIR	MEH	MEH	DESPAIR	MEH	JOY	JOY	MEH	DESPAIR	DESPAIR	MEH	DESPAIR	DESPAIR	DESPAIR	DESPAIR	DESPAIR	JOY	MEH	MEH	MEH	DESPAIR	JOY	MEH	MEH	DESPAIR	DESPAIR	DESPAIR	DESPAIR	MEH	JOY	DESPAIR	DESPAIR	JOY	DESPAIR	DESPAIR	MEH	DESPAIR	MEH	MEH	DESPAIR	MEH	JOY	DESPAIR	DESPAIR	MEH	MEH	DESPAIR	JOY	JOY	MEH	DESPAIR	DESPAIR	MEH	JOY	MEH	JOY	MEH	DESPAIR	MEH	JOY	MEH	JOY	MEH	MEH	DESPAIR	DESPAIR	MEH	DESPAIR	JOY	MEH	MEH	JOY	DESPAIR	DESPAIR	DESPAIR	"employer matched 401k, bitcoin, paid days off, bacon"	"jury summons, lima beans, olives"		Blue and black		Friday		1			"(84, 31)"
90274101	No	Female	34	USA	TX	MEH	DESPAIR	JOY				DESPAIR	DESPAIR	DESPAIR	DESPAIR	DESPAIR	DESPAIR	MEH		JOY	JOY	MEH	JOY	DESPAIR	DESPAIR	MEH		MEH	JOY	JOY	JOY	MEH		DESPAIR	DESPAIR	DESPAIR	MEH	MEH	JOY	JOY	JOY	JOY	DESPAIR	JOY		DESPAIR		DESPAIR	JOY	JOY	JOY	DESPAIR	DESPAIR	DESPAIR	JOY	MEH	JOY		DESPAIR	DESPAIR	DESPAIR	JOY	JOY	JOY	JOY	JOY	JOY		JOY	DESPAIR	DESPAIR	JOY	MEH	JOY	MEH	JOY	DESPAIR	JOY	MEH	DESPAIR	JOY	MEH	MEH	JOY	DESPAIR	DESPAIR	JOY	JOY	JOY	DESPAIR	JOY	MEH	JOY	DESPAIR			MEH	DESPAIR	DESPAIR	JOY	JOY	JOY	DESPAIR	MEH	MEH	DESPAIR	JOY	DESPAIR				White and gold		Friday		1			"(75, 29)"
90274105	No	Male	42	Usa	Ca	MEH	MEH	JOY	DESPAIR	MEH	MEH	DESPAIR	JOY	DESPAIR	JOY	MEH	MEH	DESPAIR	MEH	JOY	DESPAIR	JOY	MEH	MEH	DESPAIR	DESPAIR	MEH	JOY	MEH	DESPAIR	JOY	MEH	MEH	DESPAIR	JOY	MEH	MEH	JOY	JOY	JOY	JOY	DESPAIR	MEH	JOY	MEH	MEH	DESPAIR	DESPAIR	DESPAIR	JOY	MEH	JOY	MEH	DESPAIR	JOY	MEH	JOY	MEH	MEH	MEH	JOY	JOY	JOY	JOY	JOY	JOY	JOY	MEH	JOY	MEH	DESPAIR	JOY	DESPAIR	MEH	JOY	MEH	DESPAIR	MEH	MEH	DESPAIR	JOY	JOY	MEH	JOY	DESPAIR	JOY	JOY	JOY	JOY	JOY	MEH	JOY	JOY	JOY	MEH	MEH	MEH	DESPAIR	JOY	JOY	MEH	MEH	DESPAIR	DESPAIR	MEH	DESPAIR	MEH	DESPAIR				White and gold		Friday					
90274108	No	Male		United States	MO	MEH	DESPAIR	JOY	DESPAIR	DESPAIR	DESPAIR	MEH	DESPAIR	DESPAIR	JOY	JOY	MEH	DESPAIR	MEH	JOY	JOY	MEH	DESPAIR	DESPAIR	DESPAIR		MEH	MEH	DESPAIR	DESPAIR	MEH	MEH	DESPAIR	DESPAIR	MEH	MEH	DESPAIR	JOY	MEH	MEH	MEH	DESPAIR	DESPAIR	MEH	DESPAIR	MEH	DESPAIR	DESPAIR	DESPAIR	JOY	MEH	JOY	MEH	JOY	MEH	DESPAIR	JOY	DESPAIR	MEH	JOY	JOY	JOY	MEH	MEH	MEH	MEH	DESPAIR	DESPAIR	DESPAIR	DESPAIR	DESPAIR	MEH	MEH	JOY	JOY	MEH	DESPAIR	DESPAIR	DESPAIR	DESPAIR	JOY	JOY	DESPAIR	MEH	DESPAIR	JOY	JOY	DESPAIR	MEH	DESPAIR	DESPAIR	MEH	MEH	MEH	DESPAIR	DESPAIR	DESPAIR	DESPAIR	JOY	MEH	DESPAIR	JOY	DESPAIR	JOY	MEH	DESPAIR	DESPAIR	MEH	Full Size Tootsie Rolls	Generic Gum		Blue and black		Friday		1			"(83, 20)"
90274119	No	Male	48	united states	"alameda county, california"	DESPAIR	DESPAIR	JOY	MEH	MEH	MEH	MEH	DESPAIR	DESPAIR	MEH	MEH	DESPAIR	DESPAIR	MEH	JOY	JOY	MEH	DESPAIR	DESPAIR	DESPAIR	DESPAIR	DESPAIR	JOY	DESPAIR	JOY	JOY	DESPAIR	DESPAIR	DESPAIR	DESPAIR	MEH	MEH	JOY	MEH	MEH	MEH	DESPAIR	DESPAIR	MEH	MEH	JOY	JOY	DESPAIR	DESPAIR	JOY	DESPAIR	MEH	JOY	DESPAIR	JOY	MEH	MEH	MEH	DESPAIR	DESPAIR	MEH	JOY	JOY	JOY	JOY	JOY	DESPAIR	MEH	MEH	JOY	JOY	DESPAIR	DESPAIR	MEH	JOY	DESPAIR	DESPAIR	DESPAIR	DESPAIR	DESPAIR	JOY	JOY	MEH	MEH	DESPAIR	DESPAIR	MEH	MEH	JOY	DESPAIR	DESPAIR	MEH	MEH	DESPAIR	DESPAIR	DESPAIR	DESPAIR	DESPAIR	MEH	JOY	DESPAIR	JOY		JOY	MEH	DESPAIR	DESPAIR	JOY				White and gold		Friday		1			
90274120		Female	27	USA	Oregon	JOY	MEH	JOY	MEH	MEH	DESPAIR	DESPAIR	DESPAIR	JOY	JOY	JOY		DESPAIR	JOY	JOY	DESPAIR	DESPAIR	DESPAIR	MEH	DESPAIR	DESPAIR	MEH	MEH	JOY	DESPAIR	JOY	MEH	DESPAIR	DESPAIR	DESPAIR	MEH	MEH	MEH	MEH	JOY	JOY	DESPAIR	MEH	JOY	DESPAIR	JOY	DESPAIR	DESPAIR	JOY	JOY	MEH	MEH	MEH	DESPAIR	JOY	JOY	JOY	DESPAIR	JOY	MEH	JOY	JOY	JOY	JOY	JOY	JOY	JOY	JOY	MEH	JOY	DESPAIR	JOY	DESPAIR	JOY	JOY	MEH	JOY	DESPAIR	JOY	DESPAIR	JOY	JOY	DESPAIR	JOY	DESPAIR	JOY	JOY	JOY	JOY	JOY	DESPAIR	JOY	MEH	MEH	DESPAIR	JOY	JOY	DESPAIR	JOY	JOY	MEH	JOY	DESPAIR	DESPAIR	MEH	DESPAIR	DESPAIR	JOY	milky way midnights			Blue and black		Sunday		1			"(58, 20)"
90274122	Yes	Female	43	United States	Washington	MEH	DESPAIR	JOY	DESPAIR	DESPAIR	DESPAIR	DESPAIR	DESPAIR	DESPAIR	MEH	JOY	DESPAIR	DESPAIR	MEH	JOY	DESPAIR	DESPAIR	DESPAIR	DESPAIR	DESPAIR	DESPAIR	DESPAIR	JOY	DESPAIR	DESPAIR	JOY	JOY	DESPAIR	DESPAIR	MEH	DESPAIR	DESPAIR	JOY	JOY	JOY	JOY	MEH	DESPAIR	JOY	DESPAIR	JOY	DESPAIR	DESPAIR	DESPAIR	JOY	MEH	MEH	MEH	DESPAIR	JOY	DESPAIR	MEH	DESPAIR	DESPAIR	MEH	MEH	JOY	JOY	MEH	MEH	JOY	MEH	DESPAIR	MEH	MEH	MEH	DESPAIR	DESPAIR	MEH	MEH	MEH	MEH	JOY	DESPAIR	DESPAIR	JOY	JOY	MEH	MEH	DESPAIR	DESPAIR	DESPAIR	DESPAIR	JOY	MEH	DESPAIR	MEH	MEH	MEH	DESPAIR	DESPAIR	DESPAIR	DESPAIR	DESPAIR	JOY	DESPAIR	JOY	DESPAIR	MEH	DESPAIR	MEH	JOY	JOY		Trump as President. 		White and gold		Friday		1			"(78, 31)"
90274125	Yes	Male	45	United Kingdom	Greater London	JOY	DESPAIR	JOY	JOY	JOY	DESPAIR	JOY	DESPAIR	DESPAIR	JOY	MEH	DESPAIR	DESPAIR	MEH	JOY	JOY	DESPAIR	MEH	DESPAIR	DESPAIR	DESPAIR	JOY	JOY	JOY	DESPAIR	DESPAIR	MEH	MEH	DESPAIR	JOY	JOY	MEH	MEH	DESPAIR	DESPAIR	DESPAIR	MEH	JOY	JOY	MEH	JOY	JOY	DESPAIR	MEH	JOY	JOY	JOY	JOY	JOY	JOY	JOY	JOY	JOY	MEH	MEH	JOY	MEH	JOY	MEH	JOY	MEH	JOY	DESPAIR	JOY	JOY	JOY	JOY	MEH	JOY	JOY	JOY	DESPAIR	DESPAIR	MEH	DESPAIR	JOY	JOY	JOY	JOY	JOY	JOY	JOY	JOY	JOY	JOY	MEH	JOY	MEH	JOY	JOY	JOY	JOY	JOY	JOY	JOY	DESPAIR	JOY	MEH	DESPAIR	JOY	JOY	DESPAIR	JOY	Pink nips	Fanny batter		White and gold		Sunday		1			"(89, 38)"
90274128	No	Male		Canada	Ontario	MEH	DESPAIR	JOY	DESPAIR	MEH	MEH	DESPAIR	JOY	DESPAIR	MEH	JOY	JOY	DESPAIR	MEH	JOY	JOY	MEH	MEH	JOY	DESPAIR	DESPAIR	DESPAIR	DESPAIR	MEH	DESPAIR	DESPAIR	DESPAIR	MEH	DESPAIR	MEH	DESPAIR	DESPAIR	MEH	JOY	JOY	JOY	DESPAIR	DESPAIR	DESPAIR	DESPAIR	MEH	DESPAIR	DESPAIR	DESPAIR	JOY	DESPAIR	DESPAIR	MEH	MEH	JOY	DESPAIR	JOY	MEH	MEH	MEH	JOY	JOY	JOY	JOY	JOY	DESPAIR	DESPAIR	DESPAIR	JOY	DESPAIR	DESPAIR	MEH	DESPAIR	DESPAIR	MEH	DESPAIR	DESPAIR	JOY	MEH	DESPAIR	JOY	JOY	MEH	DESPAIR	DESPAIR	DESPAIR	JOY	JOY	JOY	DESPAIR	DESPAIR	DESPAIR	JOY	DESPAIR	DESPAIR	DESPAIR	DESPAIR	DESPAIR	JOY	JOY	DESPAIR	MEH	DESPAIR	DESPAIR	DESPAIR	DESPAIR	DESPAIR	DESPAIR				White and gold		Sunday		1			"(65, 6)"
90274136	No	Male	31	United States	Georgia																																																																																																																		
90274149	No	Female	60	U S	Ohio	JOY	MEH	MEH	JOY			MEH	MEH	DESPAIR	JOY	DESPAIR	MEH	MEH	MEH	MEH	JOY	DESPAIR	MEH	JOY	DESPAIR	DESPAIR	MEH	MEH	DESPAIR	DESPAIR	JOY	DESPAIR	JOY	DESPAIR	DESPAIR	JOY	DESPAIR	JOY	JOY	DESPAIR	DESPAIR	JOY	DESPAIR	DESPAIR		JOY	DESPAIR	MEH		MEH	MEH	JOY	JOY	JOY	MEH	DESPAIR	JOY		MEH	JOY	JOY	DESPAIR	JOY	DESPAIR	DESPAIR	DESPAIR	DESPAIR		MEH	MEH	DESPAIR	MEH	DESPAIR	DESPAIR	MEH	MEH	JOY	JOY	MEH	DESPAIR	DESPAIR	DESPAIR		JOY		JOY	DESPAIR	DESPAIR	JOY	DESPAIR	DESPAIR	JOY	MEH	DESPAIR	DESPAIR		DESPAIR	DESPAIR	MEH	MEH	DESPAIR	MEH						MEH				Blue and black		Friday		1			"(73, 25)"
90274156	No	Male	54	USA	Texas 	JOY	MEH	JOY	DESPAIR	MEH	MEH	MEH	MEH	DESPAIR	JOY	MEH	MEH	MEH	JOY	JOY	MEH	DESPAIR	DESPAIR	DESPAIR	DESPAIR	DESPAIR	DESPAIR	MEH	MEH	MEH	MEH	MEH	MEH	DESPAIR	MEH	MEH	MEH	DESPAIR	JOY	JOY	JOY	JOY	DESPAIR	MEH	MEH	JOY	MEH	DESPAIR	DESPAIR	MEH	DESPAIR	JOY	MEH	MEH	MEH	MEH	JOY	MEH	MEH	JOY	JOY	JOY	JOY	JOY	JOY	JOY	MEH	DESPAIR	MEH	MEH	MEH	MEH	JOY	MEH	JOY	DESPAIR	DESPAIR	MEH	MEH	DESPAIR	JOY	MEH	MEH	JOY	DESPAIR	JOY	JOY	MEH	JOY	MEH	DESPAIR	JOY	JOY	DESPAIR	MEH	MEH	MEH	MEH	JOY	JOY	MEH	MEH	MEH	MEH	MEH	MEH	MEH	JOY	Candy Pumpkins!		"Also, candy pumpkins above all for halloween."	White and gold		Sunday		1			"(80, 28)"
90274161	No	Male	53	United States	New York	MEH	DESPAIR	JOY	MEH	DESPAIR	MEH	DESPAIR	JOY		JOY	JOY	DESPAIR	DESPAIR	JOY	MEH	DESPAIR	MEH	MEH	JOY	DESPAIR	MEH	DESPAIR	JOY	MEH	DESPAIR	MEH	JOY	JOY	DESPAIR	MEH	MEH	JOY	JOY	JOY	MEH	MEH	MEH	MEH	JOY	MEH	JOY	MEH	JOY	MEH	JOY	MEH	MEH	MEH	JOY	JOY	DESPAIR	JOY	JOY	MEH	JOY	JOY	MEH	MEH	MEH	MEH	MEH	MEH	DESPAIR	DESPAIR	DESPAIR	DESPAIR	MEH	MEH	DESPAIR	MEH	MEH	DESPAIR	DESPAIR	DESPAIR	DESPAIR	JOY	MEH	MEH	JOY	DESPAIR	JOY	DESPAIR	JOY	JOY	MEH	DESPAIR	JOY	DESPAIR	MEH	MEH	MEH	DESPAIR	DESPAIR	JOY	JOY	MEH	JOY	DESPAIR	DESPAIR	MEH	DESPAIR	MEH	JOY	Crunchie bar; EatMore. Home made popcorn balls. Puffed Wheat Squares.	a scoop of vanilla ice cream.		White and gold		Sunday		1			"(63, 32)"
